Name,Slug,Short Description,Tagline / Description,Long Description (About),Official Website URL,Logo URL,Primary Category,Category Slug,Primary Task(s),Key Features,Use Cases,Integrations,Supported Platforms,Pricing Model,Pricing Raw,Has API,API Docs URL,Is Open Source,GitHub Repository,Provider / Company,Provider Website,Release Date,Pros,Cons
Second,second,AI agent for ai agent,AI agent for ai agent,Second is a Developer Tools AI agent that automated codebase modernization for enterprise.,https://www.second.dev/,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Sierra Platform,sierra-platform,AI agent for ai agent,AI agent for ai agent,Sierra Platform is a Digital Workers AI agent that build and scale effective AI agents easily with Sierra's Agent SDK.,https://sierra.ai/product/develop-your-agent,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Selector,selector,AI agent for ai agent,AI agent for ai agent,"Selector is a Digital Workers AI agent that AIOps platform for full-stack observability, providing real-time insights and automated root cause analysis.",https://www.selector.ai/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Servicenow,servicenow,AI agent for ai agent,AI agent for ai agent,"ServiceNow is a Business Automation AI agent that serviceNow AI platform connects workflows, AI, and data for seamless collaboration.",https://www.servicenow.com/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Siemens Building X,siemens-building-x,AI agent for ai agent,AI agent for ai agent,Siemens Building X is a Digital Workers AI agent that a cloud-based platform for optimizing building operations using AI.,https://www.siemens.com/us/en/products/buildingtechnologies/building-x.html,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Sierra Voice,sierra-voice,AI agent for ai agent,AI agent for ai agent,Sierra Voice is a Customer Support AI agent that a smarter voice AI for improving customer experiences through seamless and natural interactions.,https://sierra.ai/product/voice,,AI Agent,ai-agent,AI Agent; Customer Support,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Sindarin,sindarin,AI agent for ai agent,AI agent for ai agent,Sindarin is a Voice Agents & AI Agent Framework AI agent that simple SDKs for adding conversational speech AI to your business (Freemium).,https://www.sindarin.tech/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Sigmanticai,sigmanticai,AI agent for ai agent,AI agent for ai agent,SigmanticAI is a Hardware + Software AI agent that AI-generated silicon IP validated by human experts for rapid and accurate hardware development.,https://www.sigmanticai.com,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Sierra,sierra,AI agent for ai agent,AI agent for ai agent,Sierra is a Customer Support AI agent that sierra offers AI agents to enhance customer interactions across all channels.,https://www.sierra.ai/,,AI Agent,ai-agent,AI Agent; Customer Support,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Simple Ai,simple-ai,AI agent for ai agent,AI agent for ai agent,Simple AI is a Customer Support AI agent that deploy enterprise-ready voice AI powered phone agents for seamless call handling.,https://www.usesimple.ai,,AI Agent,ai-agent,AI Agent; Customer Support,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Simular,simular,AI agent for ai agent,AI agent for ai agent,Simular is a Digital Workers & Task Automation AI agent that we build personal AI on your computer.,https://www.simular.ai/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Sintra Ai,sintra-ai,AI agent for ai agent,AI agent for ai agent,"Sintra AI is a Business Automation AI agent that build, grow, and scale your business with a team of AI employees.",https://sintra.ai/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Skild Ai,skild-ai,AI agent for ai agent,AI agent for ai agent,Skild AI is a Digital Workers AI agent that skild AI provides a unified brain for robots to automate physical tasks.,https://skild.ai,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Ssc Blue Prism,ssc-blue-prism,AI agent for ai agent,AI agent for ai agent,SS&C Blue Prism® is a Business Automation AI agent that innovative AI automation solutions to enhance business efficiency.,https://www.blueprism.com,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Simbo Ai,simbo-ai,AI agent for ai agent,AI agent for ai agent,Simbo AI is a Digital Workers AI agent that AI Phone Copilot & Workflow Automation reducing front-desk costs by 40%.,https://www.simbo.ai/products/connect,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Smol Developer,smol-developer,AI agent for ai agent,AI agent for ai agent,Smol developer is a Developer Tools & Open Source AI agent that 🐣 Your own junior developer.Deployed in few seconds via e2b.,https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/smol-ai/developer,,,,,
Smolagents,smolagents,AI agent for ai agent,AI agent for ai agent,Smolagents is a Open Source AI agent that open-source Python library for building and running agents with minimal code (Free).,https://huggingface.co/docs/smolagents/en/index,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,,,,,,
Softkraft,softkraft,AI agent for ai agent,AI agent for ai agent,SoftKraft is a Developer Tools AI agent that accelerate software development with expert solutions.,https://softkraft.co/,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Spell,spell,AI agent for ai agent,AI agent for ai agent,Spell is a Task Automation & AI Agent Framework AI agent that delegate your tasks to autonomous AI agents (Freemium).,https://spell.so/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Stack Ai,stack-ai,AI agent for ai agent,AI agent for ai agent,Stack AI is a Business Automation AI agent that stackAI is a no-code AI platform designed for automating operations and enhancing enterprise workflows...,https://www.stack-ai.com/,,AI Agent,ai-agent,AI Agent; Code Generation; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Snapread,snapread,AI agent for ai agent,AI agent for ai agent,"SnapRead is a Business Automation AI agent that AI Point provides AI solutions tailored for B2B growth focusing on lead generation, automation, and training.",https://www.aipoint.io/ai-agents/content-extractor-ai-agent---ocr-meet-tim,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Solulab,solulab,AI agent for ai agent,AI agent for ai agent,"SoluLab is a Business Automation AI agent that soluLab is a strategic partner for end-to-end digital innovation, specializing in AI and blockchain...",https://solulab.com/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Superagent,superagent,AI agent for ai agent,AI agent for ai agent,"Superagent is a General Assistant & Open Source AI agent that not a single agent, but a tool that allows creating agents without coding.",https://www.superagent.sh/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,,,,,,
Sweep,sweep,AI agent for ai agent,AI agent for ai agent,Sweep is a Developer Tools & Open Source AI agent that a Github assistant the helps fix small bugs and implement small features.,https://sweep.dev/,,AI Agent,ai-agent,AI Agent; Code Generation,,,GitHub,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,,,,,,
Supabook,supabook,AI agent for ai agent,AI agent for ai agent,SupaBook is a Business Automation AI agent that the only CRM for creatives with AI that automates follow-ups and communications (Freemium).,https://supabook.ai,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Superposition,superposition,AI agent for ai agent,AI agent for ai agent,Superposition is a Business Automation AI agent that AI headhunter for startups to find rare talent effectively.,https://www.superposition.ai,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Sweep Ai ,sweep-ai-,AI agent for ai agent,AI agent for ai agent,Sweep AI is a Developer Tools AI agent that AI junior developer that handles small features in your codebase.,https://sweep.dev,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Subatomic,subatomic,AI agent for ai agent,AI agent for ai agent,Subatomic is a AI Agent Framework AI agent that deploy customizable AI Co-Worker Agents that operate inside your business without requiring developers.,https://www.getsubatomic.ai/,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Superagi,superagi,AI agent for ai agent,AI agent for ai agent,SuperAGI is a Open Source & AI Agent Framework AI agent that an open-source autonomous AI framework to enable development and deployment autonomous agents...,https://superagi.com/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,,,,,,
Suspicion Agent,suspicion-agent,AI agent for ai agent,AI agent for ai agent,Suspicion Agent is a Open Source AI agent that playing Imperfect Information Games with Theory of Mind Aware GPT-4.,https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/CR-Gjx/Suspicion-Agent,,,,,
Superluminal,superluminal,AI agent for ai agent,AI agent for ai agent,Superluminal is a Developer Tools AI agent that add an AI copilot to your product's data dashboard with just a few lines of code (Freemium).,https://superluminal.dev,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Symbotic,symbotic,AI agent for ai agent,AI agent for ai agent,Symbotic is a Hardware + Software AI agent that symbotic is an AI-powered robotic technology platform revolutionizing warehouse automation.,https://www.symbotic.com/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Tab,tab,AI agent for ai agent,AI agent for ai agent,Tab is a General Assistant & Hardware + Software AI agent that the world's most personal wearable AI.,https://mytab.ai/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Talktodata,talktodata,AI agent for ai agent,AI agent for ai agent,"TalktoData is a AI Agent Framework AI agent that talktoData AI allows advanced data discovery, cleaing, analysis, and visualization.",https://talktodata.ai/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Taxy Ai,taxy-ai,AI agent for ai agent,AI agent for ai agent,Taxy AI is a Open Source & Task Automation AI agent that taxy AI is a full browser automation.,https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/TaxyAI/browser-extension,,,,,
Technostacks,technostacks,AI agent for ai agent,AI agent for ai agent,Technostacks is a Business Automation & AI Agency AI agent that technostacks provides tailored technology solutions to empower businesses globally.,https://technostacks.com/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Thinkchain Ai,thinkchain-ai,AI agent for ai agent,AI agent for ai agent,ThinkChain AI is a Business Automation AI agent that a financial AI agent platform using your own knowledge base (Freemium).,https://www.thinkchain.ai/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Tamlabs,tamlabs,AI agent for ai agent,AI agent for ai agent,TamLabs is a General Assistant AI agent that tamLabs enhances document creation and revision in Microsoft Word with AI-driven chat editing.,https://tamlabs.ai,,AI Agent,ai-agent,AI Agent; Customer Support,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Taskade,taskade,AI agent for ai agent,AI agent for ai agent,"Taskade is a Task Automation AI agent that taskade AI lets users create, train, and run custom AI agents inside a unified workspace to build a virtual AI...",https://www.taskade.com/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Taxy,taxy,AI agent for ai agent,AI agent for ai agent,Taxy is a Task Automation AI agent that automate your browser work with GPT-4.,https://taxy.ai/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Tennr,tennr,AI agent for ai agent,AI agent for ai agent,"Tennr is a Business Automation AI agent that tennr streamlines pre-visit processes in healthcare, ensuring efficiency and reducing denials.",https://www.tennr.com,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
The General Intelligence Company,the-general-intelligence-company,AI agent for ai agent,AI agent for ai agent,The General Intelligence Company is a Business Automation AI agent that an applied AI lab focusing on automating businesses with AI.,http://generalintelligencecompany.com/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Teneoai,teneoai,AI agent for ai agent,AI agent for ai agent,Teneo.ai is a AI Agent Framework AI agent that market leading agent platform for voice automation and customer service.,https://www.teneo.ai,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Teenage Agi,teenage-agi,AI agent for ai agent,AI agent for ai agent,"Teenage AGI is a Open Source & Research Labs AI agent that a BabyAGI-inspired agent that can recall infinite memory, ""thinks"" before making action, and...",https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/seanpixel/Teenage-AGI/blob/main/README.md,,,,,
Tinyaitools,tinyaitools,AI agent for ai agent,AI agent for ai agent,"TinyAI.Tools is a Business Automation & AI Agency AI agent that bespoke AI agents, built for your business.",https://tinyai.tools,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Truefoundry,truefoundry,AI agent for ai agent,AI agent for ai agent,TrueFoundry is a Agent Platform AI agent that enterprise-ready AI gateway and deployment platform for AI workloads.,https://www.truefoundry.com/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Toothfairyai,toothfairyai,AI agent for ai agent,AI agent for ai agent,ToothFairyAI is a Business Automation AI agent that a platform offering autonomous AI agents that perform tasks 24/7 for businesses (Freemium).,https://toothfairyai.com/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Truffle Ai,truffle-ai,AI agent for ai agent,AI agent for ai agent,Truffle AI is a AI Agent Framework AI agent that open-sourced agent orchestration layer supporting multiple LLMs (Free).,https://www.trytruffle.ai/,,AI Agent,ai-agent,AI Agent; Customer Support,,,,Web Browser,FREE,Free plan available,FALSE,,TRUE,,,,,,
Typetone Ai Digital Workers,typetone-ai-digital-workers,AI agent for ai agent,AI agent for ai agent,Typetone AI Digital Workers is a Digital Workers AI agent that scale your growth faster and cheaper with AI digital workers for marketing (Paid).,https://www.typetone.ai/digital-workers,,AI Agent,ai-agent,AI Agent,,,,Web Browser,PAID,Contact for pricing,FALSE,,FALSE,,,,,,
Vapi,vapi,AI agent for ai agent,AI agent for ai agent,VAPI is a AI Agent Framework AI agent that voice AI platform for developers to build and deploy voice agents.,https://vapi.ai/,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Tusk,tusk,AI agent for ai agent,AI agent for ai agent,Tusk is a Developer Tools AI agent that AI engineer that pushes and tests code.,https://usetusk.ai/,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
V0 By Vercel,v0-by-vercel,AI agent for ai agent,AI agent for ai agent,"V0 by Vercel is a Developer Tools AI agent that chat with v0. Generate UI with simple text prompts. Copy, paste, ship (Freemium).",https://v0.dev/,,AI Agent,ai-agent,AI Agent; Code Generation; Customer Support,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Uipath,uipath,AI agent for ai agent,AI agent for ai agent,UiPath is a Business Automation AI agent that uiPath provides leading automation solutions powered by AI.,https://www.uipath.com,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Vegavid Technology,vegavid-technology,AI agent for ai agent,AI agent for ai agent,Vegavid Technology is a AI Agent Framework AI agent that AI and Blockchain Solutions for Businesses.,https://vegavid.com/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Vertex Ai Agent Builder,vertex-ai-agent-builder,AI agent for ai agent,AI agent for ai agent,"Vertex AI Agent Builder is a Agent Platform AI agent that vertex AI Agent Builder enables enterprises to build, scale, and govern AI agents using their...",https://cloud.google.com/products/agent-builder,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Waymo,waymo,AI agent for ai agent,AI agent for ai agent,"Waymo is a Transportation AI agent that waymo offers the world’s first autonomous ride-hailing service, making transportation safer and more accessible.",https://waymo.com/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Vespper,vespper,AI agent for ai agent,AI agent for ai agent,Vespper is a Digital Workers AI agent that AI-driven tool for automating life-science regulatory work.,https://vespper.com/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Web Browser Droids,web-browser-droids,AI agent for ai agent,AI agent for ai agent,Web Browser Droids is a Developer Tools AI agent that run Droids directly from the web for streamlined coding tasks (Freemium).,https://factory.ai/product/web,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Warp,warp,AI agent for ai agent,AI agent for ai agent,Warp is a Developer Tools AI agent that warp is an advanced terminal with built-in AI agents for enhanced software development workflows (Freemium).,https://www.warp.dev/,,AI Agent,ai-agent,AI Agent; Code Generation; Task Automation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Voyager,voyager,AI agent for ai agent,AI agent for ai agent,Voyager is a Digital Workers & Open Source AI agent that a LLM-powered embodied lifelong learning agent in Minecraft.,https://voyager.minedojo.org/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,,,,,,
Voiceflow,voiceflow,AI agent for ai agent,AI agent for ai agent,Voiceflow is a Customer Support AI agent that voiceflow is a platform for building AI agents with advanced capabilities (Freemium).,https://www.voiceflow.com/,,AI Agent,ai-agent,AI Agent; Customer Support,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Vivodyne,vivodyne,AI agent for ai agent,AI agent for ai agent,Vivodyne is a Digital Workers AI agent that vivodyne develops human therapeutic solutions using AI and lab-grown organ models.,https://www.vivodyne.com,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Vessium,vessium,AI agent for ai agent,AI agent for ai agent,Vessium is a Business Automation AI agent that vessium is an AI platform that enables businesses to create automated multi-agent workflows through conversation.,https://www.vessium.com,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Vortexifyai,vortexifyai,AI agent for ai agent,AI agent for ai agent,VortexifyAI is a Task Automation AI agent that vortexify AI automates and optimizes supply chain operations using specialized bots (Freemium).,https://www.vortexify.ai,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Webisoft,webisoft,AI agent for ai agent,AI agent for ai agent,"Webisoft is a Developer Tools AI agent that a leading software development company specializing in AI, blockchain, and enterprise software solutions.",https://webisoft.com/,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Whatfix,whatfix,AI agent for ai agent,AI agent for ai agent,Whatfix is a Business Automation AI agent that whatfix is a digital adoption platform that provides in-app guidance and analytics to enhance user experience...,https://www.whatfix.com/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Wispy,wispy,AI agent for ai agent,AI agent for ai agent,"Wispy is an AI agent that wispy is a web-browsing AI assistant that can summarize content, compose content, explain things or create quizzes for topics you...",https://wispy.technicalmagic.ai/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Westworld Simulation,westworld-simulation,AI agent for ai agent,AI agent for ai agent,"“Westworld” simulation is a Open Source & Research Labs AI agent that a multi-agent simulation library, with a goal to simulate and optimize systems and...",https://theolvs.github.io/westworld/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,,,,,,
Wispr,wispr,AI agent for ai agent,AI agent for ai agent,Wispr is a General Assistant & Hardware + Software AI agent that building wearable neural interfaces.,https://www.wispr.ai/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Windsurf,windsurf,AI agent for ai agent,AI agent for ai agent,Windsurf is a Developer Tools AI agent that windsurf is an AI-powered coding assistant designed to enhance developer productivity (Free).,https://windsurf.ai,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Will,will,AI agent for ai agent,AI agent for ai agent,Will is a Digital Workers & Social Media AI agent that will is your 24/7 Social Media Assistant.,https://www.willow.co/ai-assistant,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Workgpt,workgpt,AI agent for ai agent,AI agent for ai agent,WorkGPT is a Developer Tools & Open Source AI agent that a GPT agent framework for invoking APIs.,https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/team-openpm/workgpt,,,,,
Workfusion Ai Agents,workfusion-ai-agents,AI agent for ai agent,AI agent for ai agent,WorkFusion AI Agents is a Digital Workers AI agent that AI Agents automate complex workflows for financial crime compliance.,https://www.workfusion.com/ai-agent/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Writer,writer,AI agent for ai agent,AI agent for ai agent,Writer is a Business Automation AI agent that AI platform empowering enterprises to automate agentic work (Freemium).,https://writer.com/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Wonderful,wonderful,AI agent for ai agent,AI agent for ai agent,Wonderful is a Digital Workers AI agent that enterprise-grade AI agents for complex workflows.,https://www.wonderful.ai/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Yourgoal,yourgoal,AI agent for ai agent,AI agent for ai agent,Yourgoal is a Open Source & Task Automation AI agent that swift implementation of BabyAGI.,https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/pj4533/yourgoal/,,,,,
Yagents,yagents,AI agent for ai agent,AI agent for ai agent,"yAgents is a Open Source & AI Agent Framework AI agent that yAgents is an Agent-Builder Agent made by Yeager.ai capable of designing, coding and debugging...",https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/yeagerai/yeagerai-agent,,,,,
Yutori,yutori,AI agent for ai agent,AI agent for ai agent,Yutori is a General Assistant AI agent that AI agents for everyday digital tasks (Freemium).,https://yutori.com/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Xbow,xbow,AI agent for ai agent,AI agent for ai agent,XBOW is a Digital Workers AI agent that XBOW is an AI-powered penetration testing platform.,https://xbow.com,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Xagent,xagent,AI agent for ai agent,AI agent for ai agent,XAgent is a Open Source AI agent that XAgent is an open-source experimental Large Language Model (LLM) driven autonomous agent that can automatically solve...,https://cal.com/tinyai.tools/20min,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,TRUE,https://github.com/OpenBMB/XAgent,,,,,
Zenflow,zenflow,AI agent for ai agent,AI agent for ai agent,"Zenflow is a AI Agent Framework AI agent that zenflow is a workflow engine designed for AI software development, facilitating specification-driven processes...",https://zencoder.ai,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Zencoder,zencoder,AI agent for ai agent,AI agent for ai agent,Zencoder is a Developer Tools AI agent that an AI-powered coding assistant designed to streamline development processes.,https://zencoder.ai/product/coding-agent,,AI Agent,ai-agent,AI Agent; Code Generation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Zeta Labs,zeta-labs,AI agent for ai agent,AI agent for ai agent,Zeta Labs is a Digital Workers & Task Automation AI agent that meet your new AI assistant and focus on meaningful things.,https://www.zetalabs.ai/,,AI Agent,ai-agent,AI Agent; Task Automation,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Zep,zep,AI agent for ai agent,AI agent for ai agent,"Zep is a AI Agent Framework AI agent that zep builds personalized AI agents by aggregating context from chat history, business data, and user behavior (Free).",https://www.getzep.com/,,AI Agent,ai-agent,AI Agent; Customer Support,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Zendesk,zendesk,AI agent for ai agent,AI agent for ai agent,Zendesk is a Customer Support AI agent that AI Agents by Zendesk resolve customer and employee conversations across any channel (Freemium).,https://www.zendesk.com/,,AI Agent,ai-agent,AI Agent; Customer Support,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Zero,zero,AI agent for ai agent,AI agent for ai agent,Zero is a Digital Workers AI agent that AI-native email client designed to manage your inbox efficiently (Free).,https://0.email,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREE,Free plan available,FALSE,,FALSE,,,,,,
Zymr Inc,zymr-inc,AI agent for ai agent,AI agent for ai agent,"Zymr, Inc. is a Digital Workers AI agent that zymr offers comprehensive software engineering and cloud services with a focus on AI/ML integration.",https://www.zymr.com/,,AI Agent,ai-agent,AI Agent,,,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
